x	"NC0"	"NC1"	"NC2"	"NC3"	"NC4"	"NC5"	"NC6"	"NC7"
46		1409.000000	1465.000000	1521.000000	1552.000000	1576.000000	1610.000000	1629.000000	1630.000000
47		1408.000000	1462.000000	1502.000000	1542.000000	1568.000000	1599.000000	1628.000000	1630.000000
48		1408.000000	1461.000000	1490.000000	1533.000000	1561.000000	1585.000000	1621.000000	1626.000000
49		1574.000000	1629.000000	1481.000000	1521.000000	1551.000000	1573.000000	1613.000000	1629.000000
50		1574.000000	1629.000000	1465.000000	1507.000000	1541.000000	1564.000000	1604.000000	1618.000000
51		1574.000000	1629.000000	1462.000000	1493.000000	1529.000000	1554.000000	1591.000000	1621.000000
52		1574.000000	1629.000000	1462.000000	1487.000000	1513.000000	1541.000000	1575.000000	1608.000000
53		1574.000000	1629.000000	1461.000000	1477.000000	1496.000000	1530.000000	1564.000000	1594.000000
54		1574.000000	1629.000000	1630.000000	1461.000000	1487.000000	1519.000000	1554.000000	1576.000000
55		1574.000000	1629.000000	1630.000000	1460.000000	1469.000000	1500.000000	1541.000000	1565.000000
56		1574.000000	1629.000000	1630.000000	1459.000000	1467.000000	1489.000000	1523.000000	1551.000000
57		1574.000000	1629.000000	1630.000000	1629.000000	1466.000000	1472.000000	1503.000000	1539.000000
58		1574.000000	1629.000000	1630.000000	1629.000000	1464.000000	1462.000000	1488.000000	1517.000000
59		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1461.000000	1464.000000	1494.000000
60		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1459.000000	1461.000000	1477.000000
61		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1460.000000	1463.000000
62		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1459.000000	1461.000000
63		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1459.000000
64		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
65		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
66		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
67		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
68		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
69		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
70		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
71		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
72		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
73		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
74		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
75		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
76		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
77		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
78		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
79		1574.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
80		1572.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
81		1561.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
82		1544.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
83		1518.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
84		1486.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
85		1467.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
86		1462.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
87		1459.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
88		1453.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
89		1448.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
90		1444.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
91		1438.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
92		1434.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
93		1432.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
94		1430.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
95		1569.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
96		1568.000000	1629.000000	1630.000000	1629.000000	1632.000000	1630.000000	1630.000000	1630.000000
