100.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
101.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
102.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
103.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
104.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
105.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
106.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
107.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
108.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
109.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
110.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
111.0	749.0	749.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
112.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
113.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
114.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
115.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
116.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
117.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
118.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
119.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
120.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
121.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
122.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
123.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
124.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
125.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
126.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
127.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
128.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
129.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
130.0	750.0	750.0	1048.0	1036.0	1048.0	1050.0	1048.0	1051.0	1052.0
