x	"NC0"
3217		2704.000000
3218		2704.000000
3219		2704.000000
3220		2704.000000
3221		2704.000000
3222		2704.000000
3223		2704.000000
3224		2704.000000
3225		2704.000000
3226		2704.000000
3227		2704.000000
3228		2704.000000
3229		2704.000000
3230		2704.000000
3231		2704.000000
3232		2704.000000
3233		2704.000000
3234		2704.000000
3235		2704.000000
3236		2704.000000
3237		2704.000000
3238		2704.000000
3239		2704.000000
3240		2704.000000
3241		2704.000000
3242		2704.000000
3243		2704.000000
3244		2704.000000
3245		2704.000000
3246		2704.000000
3247		2704.000000
3248		2704.000000
3249		2704.000000
3250		2704.000000
3251		2704.000000
3252		2704.000000
3253		2704.000000
3254		2704.000000
3255		2704.000000
3256		2704.000000
3257		2704.000000
3258		2704.000000
3259		2704.000000
3260		2704.000000
3261		2704.000000
3262		2704.000000
3263		2704.000000
3264		2704.000000
3265		2704.000000
3266		2704.000000
3267		2704.000000
3268		2704.000000
3269		2704.000000
3270		2704.000000
3271		2704.000000
3272		2704.000000
3273		2704.000000
3274		2704.000000
3275		2704.000000
3276		2704.000000
3277		2704.000000
3278		2704.000000
3279		2704.000000
3280		2704.000000
3281		2704.000000
3282		2704.000000
3283		2704.000000
3284		2704.000000
3285		2704.000000
3286		2704.000000
3287		2704.000000
3288		2704.000000
3289		2704.000000
3290		2704.000000
3291		2704.000000
3292		2704.000000
3293		2704.000000
3294		2704.000000
3295		2704.000000
3296		2704.000000
3297		2704.000000
3298		2704.000000
3299		2704.000000
3300		2704.000000
3301		2704.000000
3302		2704.000000
3303		2704.000000
3304		2704.000000
3305		2704.000000
3306		2704.000000
3307		2704.000000
3308		2704.000000
3309		2704.000000
3310		2704.000000
3311		2704.000000
3312		2704.000000
3313		2704.000000
3314		2704.000000
3315		2704.000000
3316		2704.000000
3317		2704.000000
3318		2704.000000
3319		2704.000000
3320		2704.000000
3321		2704.000000
3322		2704.000000
3323		2704.000000
3324		2704.000000
3325		2704.000000
3326		2704.000000
3327		2704.000000
3328		2704.000000
3329		2704.000000
3330		2704.000000
3331		2704.000000
3332		2704.000000
3333		2704.000000
3334		2704.000000
3335		2704.000000
3336		2704.000000
3337		2704.000000
3338		2704.000000
3339		2704.000000
3340		2704.000000
3341		2704.000000
3342		2704.000000
3343		2704.000000
3344		2704.000000
3345		2704.000000
3346		2704.000000
3347		2704.000000
3348		2704.000000
3349		2704.000000
3350		2704.000000
3351		2704.000000
3352		2704.000000
3353		2704.000000
3354		2704.000000
3355		2704.000000
3356		2704.000000
3357		2704.000000
3358		2704.000000
3359		2704.000000
3360		2704.000000
3361		2704.000000
3362		2704.000000
3363		2704.000000
3364		2704.000000
3365		2704.000000
3366		2704.000000
3367		2704.000000
3368		2704.000000
3369		2704.000000
3370		2704.000000
3371		2704.000000
3372		2704.000000
3373		2704.000000
3374		2704.000000
3375		2704.000000
3376		2704.000000
3377		2704.000000
3378		2704.000000
3379		2704.000000
3380		2704.000000
3381		2704.000000
3382		2704.000000
3383		2704.000000
3384		2704.000000
3385		2704.000000
3386		2704.000000
3387		2704.000000
3388		2704.000000
3389		2704.000000
3390		2704.000000
3391		2704.000000
3392		2704.000000
3393		2704.000000
3394		2704.000000
3395		2704.000000
3396		2704.000000
3397		2704.000000
3398		2704.000000
3399		2704.000000
3400		2704.000000
3401		2704.000000
3402		2704.000000
3403		2704.000000
3404		2704.000000
3405		2704.000000
3406		2704.000000
3407		2704.000000
3408		2704.000000
3409		2704.000000
3410		2704.000000
3411		2704.000000
3412		2704.000000
3413		2704.000000
3414		2704.000000
3415		2704.000000
3416		2704.000000
3417		2704.000000
3418		2704.000000
3419		2704.000000
3420		2704.000000
3421		2704.000000
3422		2704.000000
3423		2704.000000
3424		2704.000000
3425		2704.000000
3426		2704.000000
3427		2704.000000
3428		2704.000000
3429		2704.000000
3430		2704.000000
3431		2704.000000
3432		2704.000000
3433		2704.000000
3434		2704.000000
3435		2704.000000
3436		2704.000000
3437		2704.000000
3438		2704.000000
3439		2704.000000
3440		2704.000000
3441		2704.000000
3442		2704.000000
3443		2704.000000
3444		2704.000000
3445		2704.000000
3446		2702.000000
3447		2691.000000
3448		2701.000000
3449		2699.000000
3450		2699.000000
3451		2699.000000
3452		2699.000000
3453		2699.000000
3454		2699.000000
3455		2699.000000
3456		2699.000000
3457		2699.000000
3458		2699.000000
3459		2698.000000
3460	
